,component_stability,cycle,cycle_amplitude,cycle_position,cycle_slope,cycle_turn_up,cycle_z,realized_vol_20,reconstruction_error,residual,residual_abs_z,residual_vol,residual_z,return_1d,season,season_slope,season_z,selected_period,trend,trend_acceleration,trend_gap,trend_slope,trend_strength,trend_strength_price_vol_adj,volume_component_stability,volume_cycle,volume_cycle_amplitude,volume_cycle_position,volume_cycle_slope,volume_cycle_turn_up,volume_cycle_z,volume_participation,volume_reconstruction_error,volume_residual,volume_residual_abs_z,volume_residual_vol,volume_residual_z,volume_selected_period,volume_shock,volume_trend,volume_trend_acceleration,volume_trend_gap,volume_trend_slope,volume_trend_strength
2017-11-16,0.9880848881505729,0.04265164317154562,0.028807241627962603,1.480587545343597,0.01077597132892063,1.0,1.997067238211436,0.1978979090725245,0.0,0.019383439881877074,1.8947367319904322,0.01205879372543492,1.8947367319904322,0.01135264353030263,0.04265164317154562,0.01077597132892063,1.997067238211436,63.0,6.862223282782214,4.492127033621789e-06,0.062035083053422646,0.00044003019477862894,0.043688842794470724,0.03529730465894484,0.8229000494309718,0.006050366142563438,0.27615443262639167,0.02190935732951659,-0.13432437787256077,0.0,0.0030209088896829216,2.0,0.0,-0.06153517578786882,0.19128343079885127,0.21521441235966784,-0.19128343079885127,21.0,0.19128343079885127,14.156701238661038,0.0002467908821440545,-0.05548480964530533,0.006982109172485096,0.02040210942324535
2017-11-17,0.9880848881505729,0.04265164317154562,0.028807241627962603,1.480587545343597,0.01077597132892063,1.0,1.997067238211436,0.20486699067187672,0.0,0.019383439881877074,1.8947367319904322,0.01205879372543492,1.8947367319904322,-0.012987867312348689,0.04265164317154562,0.01077597132892063,1.997067238211436,63.0,6.862223282782214,4.492127033621789e-06,0.062035083053422646,0.00044003019477862894,0.043688842794470724,0.03409657536829836,0.8229000494309718,0.006050366142563438,0.27615443262639167,0.02190935732951659,-0.13432437787256077,0.0,0.0030209088896829216,2.0,0.0,-0.06153517578786882,0.19128343079885127,0.21521441235966784,-0.19128343079885127,21.0,0.19128343079885127,14.156701238661038,0.0002467908821440545,-0.05548480964530533,0.006982109172485096,0.02040210942324535
2017-11-20,0.9880848881505729,0.04265164317154562,0.028807241627962603,1.480587545343597,0.01077597132892063,1.0,1.997067238211436,0.189528160290033,0.0,0.019383439881877074,1.8947367319904322,0.01205879372543492,1.8947367319904322,-0.0006967215664842596,0.04265164317154562,0.01077597132892063,1.997067238211436,63.0,6.862223282782214,4.492127033621789e-06,0.062035083053422646,0.00044003019477862894,0.043688842794470724,0.03685606812827624,0.8229000494309718,0.006050366142563438,0.27615443262639167,0.02190935732951659,-0.13432437787256077,0.0,0.0030209088896829216,2.0,0.0,-0.06153517578786882,0.19128343079885127,0.21521441235966784,-0.19128343079885127,21.0,0.19128343079885127,14.156701238661038,0.0002467908821440545,-0.05548480964530533,0.006982109172485096,0.02040210942324535
2017-11-21,0.9880848881505729,0.04265164317154562,0.028807241627962603,1.480587545343597,0.01077597132892063,1.0,1.997067238211436,0.19495483792023804,0.0,0.019383439881877074,1.8947367319904322,0.01205879372543492,1.8947367319904322,0.015819227519102697,0.04265164317154562,0.01077597132892063,1.997067238211436,63.0,6.862223282782214,4.492127033621789e-06,0.062035083053422646,0.00044003019477862894,0.043688842794470724,0.03583015873014901,0.8229000494309718,0.006050366142563438,0.27615443262639167,0.02190935732951659,-0.13432437787256077,0.0,0.0030209088896829216,2.0,0.0,-0.06153517578786882,0.19128343079885127,0.21521441235966784,-0.19128343079885127,21.0,0.19128343079885127,14.156701238661038,0.0002467908821440545,-0.05548480964530533,0.006982109172485096,0.02040210942324535
2017-11-22,0.9880848881505729,0.04265164317154562,0.028807241627962603,1.480587545343597,0.01077597132892063,1.0,1.997067238211436,0.1950567816828715,0.0,0.019383439881877074,1.8947367319904322,0.01205879372543492,1.8947367319904322,0.0014209620336684825,0.04265164317154562,0.01077597132892063,1.997067238211436,63.0,6.862223282782214,4.492127033621789e-06,0.062035083053422646,0.00044003019477862894,0.043688842794470724,0.03581143258710033,0.8229000494309718,0.006050366142563438,0.27615443262639167,0.02190935732951659,-0.13432437787256077,0.0,0.0030209088896829216,2.0,0.0,-0.06153517578786882,0.19128343079885127,0.21521441235966784,-0.19128343079885127,21.0,0.19128343079885127,14.156701238661038,0.0002467908821440545,-0.05548480964530533,0.006982109172485096,0.02040210942324535
2017-11-24,0.9880848881505729,0.04265164317154562,0.028807241627962603,1.480587545343597,0.01077597132892063,1.0,1.997067238211436,0.19455135892398087,0.0,0.019383439881877074,1.8947367319904322,0.01205879372543492,1.8947367319904322,0.004488613628958582,0.04265164317154562,0.01077597132892063,1.997067238211436,63.0,6.862223282782214,4.492127033621789e-06,0.062035083053422646,0.00044003019477862894,0.043688842794470724,0.035904466699823195,0.8229000494309718,0.006050366142563438,0.27615443262639167,0.02190935732951659,-0.13432437787256077,0.0,0.0030209088896829216,2.0,0.0,-0.06153517578786882,0.19128343079885127,0.21521441235966784,-0.19128343079885127,21.0,0.19128343079885127,14.156701238661038,0.0002467908821440545,-0.05548480964530533,0.006982109172485096,0.02040210942324535
2017-11-27,0.9880848881505729,0.04265164317154562,0.028807241627962603,1.480587545343597,0.01077597132892063,1.0,1.997067238211436,0.1149655285418017,0.0,0.019383439881877074,1.8947367319904322,0.01205879372543492,1.8947367319904322,0.01306923457975473,0.04265164317154562,0.01077597132892063,1.997067238211436,63.0,6.862223282782214,4.492127033621789e-06,0.062035083053422646,0.00044003019477862894,0.043688842794470724,0.06075962835204992,0.8229000494309718,0.006050366142563438,0.27615443262639167,0.02190935732951659,-0.13432437787256077,0.0,0.0030209088896829216,2.0,0.0,-0.06153517578786882,0.19128343079885127,0.21521441235966784,-0.19128343079885127,21.0,0.19128343079885127,14.156701238661038,0.0002467908821440545,-0.05548480964530533,0.006982109172485096,0.02040210942324535
2017-11-28,0.9880848881505729,0.04265164317154562,0.028807241627962603,1.480587545343597,0.01077597132892063,1.0,1.997067238211436,0.11772784641463177,0.0,0.019383439881877074,1.8947367319904322,0.01205879372543492,1.8947367319904322,-0.006450258726022451,0.04265164317154562,0.01077597132892063,1.997067238211436,63.0,6.862223282782214,4.492127033621789e-06,0.062035083053422646,0.00044003019477862894,0.043688842794470724,0.05933398936830742,0.8229000494309718,0.006050366142563438,0.27615443262639167,0.02190935732951659,-0.13432437787256077,0.0,0.0030209088896829216,2.0,0.0,-0.06153517578786882,0.19128343079885127,0.21521441235966784,-0.19128343079885127,21.0,0.19128343079885127,14.156701238661038,0.0002467908821440545,-0.05548480964530533,0.006982109172485096,0.02040210942324535
2017-11-29,0.9880848881505729,0.04265164317154562,0.028807241627962603,1.480587545343597,0.01077597132892063,1.0,1.997067238211436,0.1483763748862534,0.0,0.019383439881877074,1.8947367319904322,0.01205879372543492,1.8947367319904322,-0.02458450861088468,0.04265164317154562,0.01077597132892063,1.997067238211436,63.0,6.862223282782214,4.492127033621789e-06,0.062035083053422646,0.00044003019477862894,0.043688842794470724,0.0470779987249925,0.8229000494309718,0.006050366142563438,0.27615443262639167,0.02190935732951659,-0.13432437787256077,0.0,0.0030209088896829216,2.0,0.0,-0.06153517578786882,0.19128343079885127,0.21521441235966784,-0.19128343079885127,21.0,0.19128343079885127,14.156701238661038,0.0002467908821440545,-0.05548480964530533,0.006982109172485096,0.02040210942324535
2017-11-30,0.9887680886295881,-0.008011537014294193,0.019439791143864696,-0.4121205292069487,-0.006565407680747835,0.0,-0.5581977819843418,0.14516977938780404,0.0,-0.001347693812266293,0.08900611123810531,0.011359500270664164,0.08900611123810531,-0.00024469980874941566,-0.008011537014294193,-0.006565407680747835,-0.5581977819843418,63.0,6.93829850904178,4.642257444658054e-06,-0.009359230826560427,0.0016301325470044147,0.15988633066846394,0.17825715549733911,0.8190447367549891,0.35809445103827037,0.30391141936868876,1.1782856063156726,-0.01351128097705471,0.0,1.446447630273141,2.0,0.0,0.25528800171412236,1.0622645408049234,0.2209345291222379,1.0622645408049234,21.0,1.0622645408049234,13.746775857499618,-0.00010148866612311736,0.6133824527523934,-0.01606651802419563,-0.04338537939423962
2017-12-01,0.9887680886295881,-0.008011537014294193,0.019439791143864696,-0.4121205292069487,-0.006565407680747835,0.0,-0.5581977819843418,0.14992849302977598,0.0,-0.001347693812266293,0.08900611123810531,0.011359500270664164,0.08900611123810531,-0.011004386384623643,-0.008011537014294193,-0.006565407680747835,-0.5581977819843418,63.0,6.93829850904178,4.642257444658054e-06,-0.009359230826560427,0.0016301325470044147,0.15988633066846394,0.17259929326973691,0.8190447367549891,0.35809445103827037,0.30391141936868876,1.1782856063156726,-0.01351128097705471,0.0,1.446447630273141,2.0,0.0,0.25528800171412236,1.0622645408049234,0.2209345291222379,1.0622645408049234,21.0,1.0622645408049234,13.746775857499618,-0.00010148866612311736,0.6133824527523934,-0.01606651802419563,-0.04338537939423962
2017-12-04,0.9887680886295881,-0.008011537014294193,0.019439791143864696,-0.4121205292069487,-0.006565407680747835,0.0,-0.5581977819843418,0.1516809953756981,0.0,-0.001347693812266293,0.08900611123810531,0.011359500270664164,0.08900611123810531,-0.011374313425822735,-0.008011537014294193,-0.006565407680747835,-0.5581977819843418,63.0,6.93829850904178,4.642257444658054e-06,-0.009359230826560427,0.0016301325470044147,0.15988633066846394,0.1706051036510649,0.8190447367549891,0.35809445103827037,0.30391141936868876,1.1782856063156726,-0.01351128097705471,0.0,1.446447630273141,2.0,0.0,0.25528800171412236,1.0622645408049234,0.2209345291222379,1.0622645408049234,21.0,1.0622645408049234,13.746775857499618,-0.00010148866612311736,0.6133824527523934,-0.01606651802419563,-0.04338537939423962
2017-12-05,0.9887680886295881,-0.008011537014294193,0.019439791143864696,-0.4121205292069487,-0.006565407680747835,0.0,-0.5581977819843418,0.1531139174050256,0.0,-0.001347693812266293,0.08900611123810531,0.011359500270664164,0.08900611123810531,0.006478582774612551,-0.008011537014294193,-0.006565407680747835,-0.5581977819843418,63.0,6.93829850904178,4.642257444658054e-06,-0.009359230826560427,0.0016301325470044147,0.15988633066846394,0.16900848973473945,0.8190447367549891,0.35809445103827037,0.30391141936868876,1.1782856063156726,-0.01351128097705471,0.0,1.446447630273141,2.0,0.0,0.25528800171412236,1.0622645408049234,0.2209345291222379,1.0622645408049234,21.0,1.0622645408049234,13.746775857499618,-0.00010148866612311736,0.6133824527523934,-0.01606651802419563,-0.04338537939423962
2017-12-06,0.9887680886295881,-0.008011537014294193,0.019439791143864696,-0.4121205292069487,-0.006565407680747835,0.0,-0.5581977819843418,0.15839552037581833,0.0,-0.001347693812266293,0.08900611123810531,0.011359500270664164,0.08900611123810531,0.013162195377911079,-0.008011537014294193,-0.006565407680747835,-0.5581977819843418,63.0,6.93829850904178,4.642257444658054e-06,-0.009359230826560427,0.0016301325470044147,0.15988633066846394,0.16337300371048313,0.8190447367549891,0.35809445103827037,0.30391141936868876,1.1782856063156726,-0.01351128097705471,0.0,1.446447630273141,2.0,0.0,0.25528800171412236,1.0622645408049234,0.2209345291222379,1.0622645408049234,21.0,1.0622645408049234,13.746775857499618,-0.00010148866612311736,0.6133824527523934,-0.01606651802419563,-0.04338537939423962
2017-12-07,0.9887680886295881,-0.008011537014294193,0.019439791143864696,-0.4121205292069487,-0.006565407680747835,0.0,-0.5581977819843418,0.16303711014484337,0.0,-0.001347693812266293,0.08900611123810531,0.011359500270664164,0.08900611123810531,0.01232354223215526,-0.008011537014294193,-0.006565407680747835,-0.5581977819843418,63.0,6.93829850904178,4.642257444658054e-06,-0.009359230826560427,0.0016301325470044147,0.15988633066846394,0.1587218512102337,0.8190447367549891,0.35809445103827037,0.30391141936868876,1.1782856063156726,-0.01351128097705471,0.0,1.446447630273141,2.0,0.0,0.25528800171412236,1.0622645408049234,0.2209345291222379,1.0622645408049234,21.0,1.0622645408049234,13.746775857499618,-0.00010148866612311736,0.6133824527523934,-0.01606651802419563,-0.04338537939423962
2017-12-08,0.9887680886295881,-0.008011537014294193,0.019439791143864696,-0.4121205292069487,-0.006565407680747835,0.0,-0.5581977819843418,0.1617822040577062,0.0,-0.001347693812266293,0.08900611123810531,0.011359500270664164,0.08900611123810531,0.005936382372649263,-0.008011537014294193,-0.006565407680747835,-0.5581977819843418,63.0,6.93829850904178,4.642257444658054e-06,-0.009359230826560427,0.0016301325470044147,0.15988633066846394,0.15995301886792496,0.8190447367549891,0.35809445103827037,0.30391141936868876,1.1782856063156726,-0.01351128097705471,0.0,1.446447630273141,2.0,0.0,0.25528800171412236,1.0622645408049234,0.2209345291222379,1.0622645408049234,21.0,1.0622645408049234,13.746775857499618,-0.00010148866612311736,0.6133824527523934,-0.01606651802419563,-0.04338537939423962
2017-12-11,0.9887680886295881,-0.008011537014294193,0.019439791143864696,-0.4121205292069487,-0.006565407680747835,0.0,-0.5581977819843418,0.16172709037524793,0.0,-0.001347693812266293,0.08900611123810531,0.011359500270664164,0.08900611123810531,0.00390523775000573,-0.008011537014294193,-0.006565407680747835,-0.5581977819843418,63.0,6.93829850904178,4.642257444658054e-06,-0.009359230826560427,0.0016301325470044147,0.15988633066846394,0.16000752797872891,0.8190447367549891,0.35809445103827037,0.30391141936868876,1.1782856063156726,-0.01351128097705471,0.0,1.446447630273141,2.0,0.0,0.25528800171412236,1.0622645408049234,0.2209345291222379,1.0622645408049234,21.0,1.0622645408049234,13.746775857499618,-0.00010148866612311736,0.6133824527523934,-0.01606651802419563,-0.04338537939423962
2017-12-12,0.9887680886295881,-0.008011537014294193,0.019439791143864696,-0.4121205292069487,-0.006565407680747835,0.0,-0.5581977819843418,0.1614486655311708,0.0,-0.001347693812266293,0.08900611123810531,0.011359500270664164,0.08900611123810531,-0.0005955201366750762,-0.008011537014294193,-0.006565407680747835,-0.5581977819843418,63.0,6.93829850904178,4.642257444658054e-06,-0.009359230826560427,0.0016301325470044147,0.15988633066846394,0.16028346752197442,0.8190447367549891,0.35809445103827037,0.30391141936868876,1.1782856063156726,-0.01351128097705471,0.0,1.446447630273141,2.0,0.0,0.25528800171412236,1.0622645408049234,0.2209345291222379,1.0622645408049234,21.0,1.0622645408049234,13.746775857499618,-0.00010148866612311736,0.6133824527523934,-0.01606651802419563,-0.04338537939423962
2017-12-13,0.9887680886295881,-0.008011537014294193,0.019439791143864696,-0.4121205292069487,-0.006565407680747835,0.0,-0.5581977819843418,0.16145402101093215,0.0,-0.001347693812266293,0.08900611123810531,0.011359500270664164,0.08900611123810531,0.00012494714218336256,-0.008011537014294193,-0.006565407680747835,-0.5581977819843418,63.0,6.93829850904178,4.642257444658054e-06,-0.009359230826560427,0.0016301325470044147,0.15988633066846394,0.16027815086983446,0.8190447367549891,0.35809445103827037,0.30391141936868876,1.1782856063156726,-0.01351128097705471,0.0,1.446447630273141,2.0,0.0,0.25528800171412236,1.0622645408049234,0.2209345291222379,1.0622645408049234,21.0,1.0622645408049234,13.746775857499618,-0.00010148866612311736,0.6133824527523934,-0.01606651802419563,-0.04338537939423962
2017-12-14,0.9887680886295881,-0.008011537014294193,0.019439791143864696,-0.4121205292069487,-0.006565407680747835,0.0,-0.5581977819843418,0.16200241069396729,0.0,-0.001347693812266293,0.08900611123810531,0.011359500270664164,0.08900611123810531,0.008206762498055298,-0.008011537014294193,-0.006565407680747835,-0.5581977819843418,63.0,6.93829850904178,4.642257444658054e-06,-0.009359230826560427,0.0016301325470044147,0.15988633066846394,0.15973559792899958,0.8190447367549891,0.35809445103827037,0.30391141936868876,1.1782856063156726,-0.01351128097705471,0.0,1.446447630273141,2.0,0.0,0.25528800171412236,1.0622645408049234,0.2209345291222379,1.0622645408049234,21.0,1.0622645408049234,13.746775857499618,-0.00010148866612311736,0.6133824527523934,-0.01606651802419563,-0.04338537939423962
2017-12-15,0.9887680886295881,-0.008011537014294193,0.019439791143864696,-0.4121205292069487,-0.006565407680747835,0.0,-0.5581977819843418,0.16461480711474177,0.0,-0.001347693812266293,0.08900611123810531,0.011359500270664164,0.08900611123810531,0.01433533494348005,-0.008011537014294193,-0.006565407680747835,-0.5581977819843418,63.0,6.93829850904178,4.642257444658054e-06,-0.009359230826560427,0.0016301325470044147,0.15988633066846394,0.15720063335580123,0.8190447367549891,0.35809445103827037,0.30391141936868876,1.1782856063156726,-0.01351128097705471,0.0,1.446447630273141,2.0,0.0,0.25528800171412236,1.0622645408049234,0.2209345291222379,1.0622645408049234,21.0,1.0622645408049234,13.746775857499618,-0.00010148866612311736,0.6133824527523934,-0.01606651802419563,-0.04338537939423962
2017-12-18,0.9887680886295881,-0.008011537014294193,0.019439791143864696,-0.4121205292069487,-0.006565407680747835,0.0,-0.5581977819843418,0.15951984150568405,0.0,-0.001347693812266293,0.08900611123810531,0.011359500270664164,0.08900611123810531,0.012168949828477826,-0.008011537014294193,-0.006565407680747835,-0.5581977819843418,63.0,6.93829850904178,4.642257444658054e-06,-0.009359230826560427,0.0016301325470044147,0.15988633066846394,0.162221524882713,0.8190447367549891,0.35809445103827037,0.30391141936868876,1.1782856063156726,-0.01351128097705471,0.0,1.446447630273141,2.0,0.0,0.25528800171412236,1.0622645408049234,0.2209345291222379,1.0622645408049234,21.0,1.0622645408049234,13.746775857499618,-0.00010148866612311736,0.6133824527523934,-0.01606651802419563,-0.04338537939423962
2017-12-19,0.9887680886295881,-0.008011537014294193,0.019439791143864696,-0.4121205292069487,-0.006565407680747835,0.0,-0.5581977819843418,0.1620285133601786,0.0,-0.001347693812266293,0.08900611123810531,0.011359500270664164,0.08900611123810531,-0.005997327097721827,-0.008011537014294193,-0.006565407680747835,-0.5581977819843418,63.0,6.93829850904178,4.642257444658054e-06,-0.009359230826560427,0.0016301325470044147,0.15988633066846394,0.1597098646496654,0.8190447367549891,0.35809445103827037,0.30391141936868876,1.1782856063156726,-0.01351128097705471,0.0,1.446447630273141,2.0,0.0,0.25528800171412236,1.0622645408049234,0.2209345291222379,1.0622645408049234,21.0,1.0622645408049234,13.746775857499618,-0.00010148866612311736,0.6133824527523934,-0.01606651802419563,-0.04338537939423962
2017-12-20,0.9887680886295881,-0.008011537014294193,0.019439791143864696,-0.4121205292069487,-0.006565407680747835,0.0,-0.5581977819843418,0.15666564425945823,0.0,-0.001347693812266293,0.08900611123810531,0.011359500270664164,0.08900611123810531,-0.005351835012329387,-0.008011537014294193,-0.006565407680747835,-0.5581977819843418,63.0,6.93829850904178,4.642257444658054e-06,-0.009359230826560427,0.0016301325470044147,0.15988633066846394,0.16517694137967687,0.8190447367549891,0.35809445103827037,0.30391141936868876,1.1782856063156726,-0.01351128097705471,0.0,1.446447630273141,2.0,0.0,0.25528800171412236,1.0622645408049234,0.2209345291222379,1.0622645408049234,21.0,1.0622645408049234,13.746775857499618,-0.00010148866612311736,0.6133824527523934,-0.01606651802419563,-0.04338537939423962
2017-12-21,0.9887680886295881,-0.008011537014294193,0.019439791143864696,-0.4121205292069487,-0.006565407680747835,0.0,-0.5581977819843418,0.15695287115306916,0.0,-0.001347693812266293,0.08900611123810531,0.011359500270664164,0.08900611123810531,-0.001239444162385861,-0.008011537014294193,-0.006565407680747835,-0.5581977819843418,63.0,6.93829850904178,4.642257444658054e-06,-0.009359230826560427,0.0016301325470044147,0.15988633066846394,0.1648746642730824,0.8190447367549891,0.35809445103827037,0.30391141936868876,1.1782856063156726,-0.01351128097705471,0.0,1.446447630273141,2.0,0.0,0.25528800171412236,1.0622645408049234,0.2209345291222379,1.0622645408049234,21.0,1.0622645408049234,13.746775857499618,-0.00010148866612311736,0.6133824527523934,-0.01606651802419563,-0.04338537939423962
2017-12-22,0.9887680886295881,-0.008011537014294193,0.019439791143864696,-0.4121205292069487,-0.006565407680747835,0.0,-0.5581977819843418,0.15731439865623717,0.0,-0.001347693812266293,0.08900611123810531,0.011359500270664164,0.08900611123810531,-0.0033000291299604134,-0.008011537014294193,-0.006565407680747835,-0.5581977819843418,63.0,6.93829850904178,4.642257444658054e-06,-0.009359230826560427,0.0016301325470044147,0.15988633066846394,0.1644957623657335,0.8190447367549891,0.35809445103827037,0.30391141936868876,1.1782856063156726,-0.01351128097705471,0.0,1.446447630273141,2.0,0.0,0.25528800171412236,1.0622645408049234,0.2209345291222379,1.0622645408049234,21.0,1.0622645408049234,13.746775857499618,-0.00010148866612311736,0.6133824527523934,-0.01606651802419563,-0.04338537939423962
2017-12-26,0.9887680886295881,-0.008011537014294193,0.019439791143864696,-0.4121205292069487,-0.006565407680747835,0.0,-0.5581977819843418,0.1515193281469479,0.0,-0.001347693812266293,0.08900611123810531,0.011359500270664164,0.08900611123810531,-0.003188323035072993,-0.008011537014294193,-0.006565407680747835,-0.5581977819843418,63.0,6.93829850904178,4.642257444658054e-06,-0.009359230826560427,0.0016301325470044147,0.15988633066846394,0.17078713491171219,0.8190447367549891,0.35809445103827037,0.30391141936868876,1.1782856063156726,-0.01351128097705471,0.0,1.446447630273141,2.0,0.0,0.25528800171412236,1.0622645408049234,0.2209345291222379,1.0622645408049234,21.0,1.0622645408049234,13.746775857499618,-0.00010148866612311736,0.6133824527523934,-0.01606651802419563,-0.04338537939423962
2017-12-27,0.9887680886295881,-0.008011537014294193,0.019439791143864696,-0.4121205292069487,-0.006565407680747835,0.0,-0.5581977819843418,0.1518181707387225,0.0,-0.001347693812266293,0.08900611123810531,0.011359500270664164,0.08900611123810531,-0.0069742747220156165,-0.008011537014294193,-0.006565407680747835,-0.5581977819843418,63.0,6.93829850904178,4.642257444658054e-06,-0.009359230826560427,0.0016301325470044147,0.15988633066846394,0.17045095334803578,0.8190447367549891,0.35809445103827037,0.30391141936868876,1.1782856063156726,-0.01351128097705471,0.0,1.446447630273141,2.0,0.0,0.25528800171412236,1.0622645408049234,0.2209345291222379,1.0622645408049234,21.0,1.0622645408049234,13.746775857499618,-0.00010148866612311736,0.6133824527523934,-0.01606651802419563,-0.04338537939423962
2017-12-28,0.9887680886295881,-0.008011537014294193,0.019439791143864696,-0.4121205292069487,-0.006565407680747835,0.0,-0.5581977819843418,0.12256875612159646,0.0,-0.001347693812266293,0.08900611123810531,0.011359500270664164,0.08900611123810531,-0.0011721127970693024,-0.008011537014294193,-0.006565407680747835,-0.5581977819843418,63.0,6.93829850904178,4.642257444658054e-06,-0.009359230826560427,0.0016301325470044147,0.15988633066846394,0.21112682184399534,0.8190447367549891,0.35809445103827037,0.30391141936868876,1.1782856063156726,-0.01351128097705471,0.0,1.446447630273141,2.0,0.0,0.25528800171412236,1.0622645408049234,0.2209345291222379,1.0622645408049234,21.0,1.0622645408049234,13.746775857499618,-0.00010148866612311736,0.6133824527523934,-0.01606651802419563,-0.04338537939423962
2017-12-29,0.9887680886295881,-0.008011537014294193,0.019439791143864696,-0.4121205292069487,-0.006565407680747835,0.0,-0.5581977819843418,0.12289235498827124,0.0,-0.001347693812266293,0.08900611123810531,0.011359500270664164,0.08900611123810531,-0.0016600749662247782,-0.008011537014294193,-0.006565407680747835,-0.5581977819843418,63.0,6.93829850904178,4.642257444658054e-06,-0.009359230826560427,0.0016301325470044147,0.15988633066846394,0.21057088490006534,0.8190447367549891,0.35809445103827037,0.30391141936868876,1.1782856063156726,-0.01351128097705471,0.0,1.446447630273141,2.0,0.0,0.25528800171412236,1.0622645408049234,0.2209345291222379,1.0622645408049234,21.0,1.0622645408049234,13.746775857499618,-0.00010148866612311736,0.6133824527523934,-0.01606651802419563,-0.04338537939423962
2018-01-02,0.9926017113957261,-0.008286524025203646,0.018258293135546944,-0.4538498732182594,0.0034289484385521024,1.0,-0.4086736928390834,0.12703244798432228,0.0,-0.008367306589848411,1.1153116749497733,0.00745343123967729,-1.1153116749497733,0.017775206014330136,-0.008286524025203646,0.0034289484385521024,-0.4086736928390834,63.0,6.987383908758577,2.5898818591975346e-08,-0.0166538306150521,0.0018997079119605687,0.18501079515183347,0.2373954738887657,0.7997379683551618,0.08251811393962559,0.22384799800815947,0.3686345854040164,0.0030648964722769048,1.0,0.5458564139457112,2.0,0.0,-0.0920325988964823,0.35966658830367343,0.250409558591699,-0.35966658830367343,21.0,0.35966658830367343,14.038199871213036,-0.0004985969570456205,-0.00951448495685625,-0.005890529727003368,-0.016957026440417428
